Category,Text Size [MB],Pattern Length,Alphabet Size,Time [ms],Algorithm,Best Algo
rand2,50.0,4,2.0,551.86,BMH-SBNDM,
rand2,50.0,8,2.0,371.38,BMH-SBNDM,
rand2,50.0,16,2.0,202.09,BMH-SBNDM,
rand2,50.0,32,2.0,107.85,BMH-SBNDM,
rand2,50.0,64,2.0,109.72,BMH-SBNDM,
rand2,50.0,128,2.0,113.32,BMH-SBNDM,
rand2,50.0,256,2.0,110.30,BMH-SBNDM,
rand2,50.0,512,2.0,110.71,BMH-SBNDM,
rand2,50.0,1024,2.0,106.63,BMH-SBNDM,
rand2,50.0,2,2.0,586.86,BNDM,
rand2,50.0,4,2.0,499.96,BNDM,
rand2,50.0,8,2.0,307.38,BNDM,
rand2,50.0,16,2.0,160.00,BNDM,
rand2,50.0,32,2.0,87.86,BNDM,
rand2,50.0,64,2.0,92.46,BNDM,
rand2,50.0,128,2.0,83.64,BNDM,
rand2,50.0,256,2.0,87.27,BNDM,
rand2,50.0,512,2.0,89.12,BNDM,
rand2,50.0,1024,2.0,92.35,BNDM,
rand2,50.0,2,2.0,367.52,EBOM,
rand2,50.0,4,2.0,381.32,EBOM,
rand2,50.0,8,2.0,292.03,EBOM,
rand2,50.0,16,2.0,173.98,EBOM,
rand2,50.0,32,2.0,106.60,EBOM,
rand2,50.0,64,2.0,67.61,EBOM,EBOM
rand2,50.0,128,2.0,49.87,EBOM,EBOM
rand2,50.0,256,2.0,40.24,EBOM,EBOM
rand2,50.0,512,2.0,34.14,EBOM,EBOM
rand2,50.0,1024,2.0,32.83,EBOM,EBOM
rand2,50.0,2,2.0,0.00,FAOSO4,
rand2,50.0,4,2.0,0.00,FAOSO4,
rand2,50.0,8,2.0,699.25,FAOSO4,
rand2,50.0,16,2.0,275.33,FAOSO4,
rand2,50.0,32,2.0,83.95,FAOSO4,
rand2,50.0,64,2.0,84.50,FAOSO4,
rand2,50.0,128,2.0,87.14,FAOSO4,
rand2,50.0,256,2.0,82.42,FAOSO4,
rand2,50.0,512,2.0,85.24,FAOSO4,
rand2,50.0,1024,2.0,84.91,FAOSO4,
rand2,50.0,2,2.0,502.33,FJS,
rand2,50.0,4,2.0,494.53,FJS,
rand2,50.0,8,2.0,596.77,FJS,
rand2,50.0,16,2.0,642.45,FJS,
rand2,50.0,32,2.0,603.61,FJS,
rand2,50.0,64,2.0,619.76,FJS,
rand2,50.0,128,2.0,621.30,FJS,
rand2,50.0,256,2.0,612.28,FJS,
rand2,50.0,512,2.0,600.14,FJS,
rand2,50.0,1024,2.0,618.55,FJS,
rand2,50.0,2,2.0,597.22,FS,
rand2,50.0,4,2.0,472.47,FS,
rand2,50.0,8,2.0,354.63,FS,
rand2,50.0,16,2.0,262.78,FS,
rand2,50.0,32,2.0,204.20,FS,
rand2,50.0,64,2.0,160.49,FS,
rand2,50.0,128,2.0,122.10,FS,
rand2,50.0,256,2.0,112.40,FS,
rand2,50.0,512,2.0,100.13,FS,
rand2,50.0,1024,2.0,81.17,FS,
rand2,50.0,2,2.0,559.58,FSBNDM,
rand2,50.0,4,2.0,422.02,FSBNDM,
rand2,50.0,8,2.0,243.67,FSBNDM,
rand2,50.0,16,2.0,129.35,FSBNDM,
rand2,50.0,32,2.0,73.33,FSBNDM,
rand2,50.0,64,2.0,73.49,FSBNDM,
rand2,50.0,128,2.0,71.63,FSBNDM,
rand2,50.0,256,2.0,72.30,FSBNDM,
rand2,50.0,512,2.0,71.09,FSBNDM,
rand2,50.0,1024,2.0,70.48,FSBNDM,
rand2,50.0,2,2.0,641.93,HOR,
rand2,50.0,4,2.0,546.07,HOR,
rand2,50.0,8,2.0,577.07,HOR,
rand2,50.0,16,2.0,623.17,HOR,
rand2,50.0,32,2.0,605.87,HOR,
rand2,50.0,64,2.0,625.51,HOR,
rand2,50.0,128,2.0,588.47,HOR,
rand2,50.0,256,2.0,609.87,HOR,
rand2,50.0,512,2.0,616.81,HOR,
rand2,50.0,1024,2.0,592.08,HOR,
rand2,50.0,2,2.0,417.31,KR,
rand2,50.0,4,2.0,228.89,KR,
rand2,50.0,8,2.0,152.81,KR,
rand2,50.0,16,2.0,152.53,KR,
rand2,50.0,32,2.0,148.76,KR,
rand2,50.0,64,2.0,151.73,KR,
rand2,50.0,128,2.0,153.47,KR,
rand2,50.0,256,2.0,146.95,KR,
rand2,50.0,512,2.0,153.70,KR,
rand2,50.0,1024,2.0,151.12,KR,
rand2,50.0,2,2.0,696.73,LBNDM,
rand2,50.0,4,2.0,528.31,LBNDM,
rand2,50.0,8,2.0,336.44,LBNDM,
rand2,50.0,16,2.0,186.06,LBNDM,
rand2,50.0,32,2.0,101.55,LBNDM,
rand2,50.0,64,2.0,95.82,LBNDM,
rand2,50.0,128,2.0,602.02,LBNDM,
rand2,50.0,256,2.0,1278.61,LBNDM,
rand2,50.0,512,2.0,990.14,LBNDM,
rand2,50.0,1024,2.0,799.77,LBNDM,
rand2,50.0,2,2.0,577.30,RAITA,
rand2,50.0,4,2.0,515.77,RAITA,
rand2,50.0,8,2.0,508.87,RAITA,
rand2,50.0,16,2.0,558.52,RAITA,
rand2,50.0,32,2.0,572.04,RAITA,
rand2,50.0,64,2.0,585.05,RAITA,
rand2,50.0,128,2.0,563.80,RAITA,
rand2,50.0,256,2.0,575.47,RAITA,
rand2,50.0,512,2.0,595.25,RAITA,
rand2,50.0,1024,2.0,563.03,RAITA,
rand2,50.0,2,2.0,375.51,SBNDMQ2,
rand2,50.0,4,2.0,356.62,SBNDMQ2,
rand2,50.0,8,2.0,227.35,SBNDMQ2,
rand2,50.0,16,2.0,121.23,SBNDMQ2,
rand2,50.0,32,2.0,65.73,SBNDMQ2,SBNDMQ2
rand2,50.0,64,2.0,75.61,SBNDMQ2,
rand2,50.0,128,2.0,71.49,SBNDMQ2,
rand2,50.0,256,2.0,72.28,SBNDMQ2,
rand2,50.0,512,2.0,73.99,SBNDMQ2,
rand2,50.0,1024,2.0,73.05,SBNDMQ2,
rand2,50.0,2,2.0,102.75,SO,SO
rand2,50.0,4,2.0,97.55,SO,SO
rand2,50.0,8,2.0,100.52,SO,SO
rand2,50.0,16,2.0,96.95,SO,SO
rand2,50.0,32,2.0,99.25,SO,
rand2,50.0,64,2.0,103.94,SO,
rand2,50.0,128,2.0,103.26,SO,
rand2,50.0,256,2.0,110.16,SO,
rand2,50.0,512,2.0,109.41,SO,
rand2,50.0,1024,2.0,103.51,SO,
rand2,50.0,2,2.0,0.00,SSEF,
rand2,50.0,4,2.0,0.00,SSEF,
rand2,50.0,8,2.0,0.00,SSEF,
rand2,50.0,16,2.0,0.00,SSEF,
rand2,50.0,32,2.0,397.36,SSEF,
rand2,50.0,64,2.0,390.52,SSEF,
rand2,50.0,128,2.0,378.09,SSEF,
rand2,50.0,256,2.0,369.79,SSEF,
rand2,50.0,512,2.0,374.07,SSEF,
rand2,50.0,1024,2.0,382.67,SSEF,
rand2,50.0,2,2.0,0.00,TVSBS,
rand2,50.0,4,2.0,0.00,TVSBS,
rand2,50.0,8,2.0,0.00,TVSBS,
rand2,50.0,16,2.0,0.00,TVSBS,
rand2,50.0,32,2.0,0.00,TVSBS,
rand2,50.0,64,2.0,0.00,TVSBS,
rand2,50.0,128,2.0,0.00,TVSBS,
rand2,50.0,256,2.0,0.00,TVSBS,
rand2,50.0,512,2.0,0.00,TVSBS,
rand2,50.0,1024,2.0,0.00,TVSBS,
rand2,50.0,2,2.0,586.61,TW,
rand2,50.0,4,2.0,532.53,TW,
rand2,50.0,8,2.0,530.67,TW,
rand2,50.0,16,2.0,486.16,TW,
rand2,50.0,32,2.0,502.54,TW,
rand2,50.0,64,2.0,511.48,TW,
rand2,50.0,128,2.0,510.85,TW,
rand2,50.0,256,2.0,518.76,TW,
rand2,50.0,512,2.0,519.82,TW,
rand2,50.0,1024,2.0,523.55,TW,
rand4,1.0,2,4.0,0.00,AOSO2,
rand4,1.0,4,4.0,4.92,AOSO2,
rand4,1.0,8,4.0,1.03,AOSO2,AOSO2
rand4,1.0,16,4.0,0.96,AOSO2,
rand4,1.0,32,4.0,1.32,AOSO2,
rand4,1.0,64,4.0,1.22,AOSO2,
rand4,1.0,128,4.0,0.91,AOSO2,
rand4,1.0,256,4.0,1.41,AOSO2,
rand4,1.0,512,4.0,2.04,AOSO2,
rand4,1.0,1024,4.0,1.35,AOSO2,
rand4,1.0,2,4.0,8.35,BM,
rand4,1.0,4,4.0,4.68,BM,
rand4,1.0,8,4.0,4.17,BM,
rand4,1.0,16,4.0,3.43,BM,
rand4,1.0,32,4.0,2.50,BM,
rand4,1.0,64,4.0,2.56,BM,
rand4,1.0,128,4.0,1.79,BM,
rand4,1.0,256,4.0,2.13,BM,
rand4,1.0,512,4.0,1.26,BM,
rand4,1.0,1024,4.0,1.26,BM,
rand4,1.0,2,4.0,7.06,BMH-SBNDM,
rand4,1.0,4,4.0,4.29,BMH-SBNDM,
rand4,1.0,8,4.0,2.56,BMH-SBNDM,
rand4,1.0,16,4.0,2.66,BMH-SBNDM,
rand4,1.0,32,4.0,1.36,BMH-SBNDM,
rand4,1.0,64,4.0,1.43,BMH-SBNDM,
rand4,1.0,128,4.0,0.88,BMH-SBNDM,
rand4,1.0,256,4.0,2.39,BMH-SBNDM,
rand4,1.0,512,4.0,0.97,BMH-SBNDM,
rand4,1.0,1024,4.0,1.89,BMH-SBNDM,
rand4,1.0,2,4.0,9.00,BNDM,
rand4,1.0,4,4.0,5.99,BNDM,
rand4,1.0,8,4.0,3.54,BNDM,
rand4,1.0,16,4.0,1.52,BNDM,
rand4,1.0,32,4.0,0.71,BNDM,
rand4,1.0,64,4.0,1.07,BNDM,
rand4,1.0,128,4.0,1.13,BNDM,
rand4,1.0,256,4.0,0.89,BNDM,
rand4,1.0,512,4.0,1.07,BNDM,
rand4,1.0,1024,4.0,0.59,BNDM,
rand4,1.0,2,4.0,1.97,EBOM,EBOM
rand4,1.0,4,4.0,1.51,EBOM,EBOM
rand4,1.0,8,4.0,1.85,EBOM,
rand4,1.0,16,4.0,1.00,EBOM,
rand4,1.0,32,4.0,0.64,EBOM,
rand4,1.0,64,4.0,0.49,EBOM,EBOM
rand4,1.0,128,4.0,0.41,EBOM,EBOM
rand4,1.0,256,4.0,0.90,EBOM,
rand4,1.0,512,4.0,0.53,EBOM,EBOM
rand4,1.0,1024,4.0,0.66,EBOM,
rand4,1.0,2,4.0,0.00,FAOSO4,
rand4,1.0,4,4.0,0.00,FAOSO4,
rand4,1.0,8,4.0,5.76,FAOSO4,
rand4,1.0,16,4.0,0.67,FAOSO4,FAOSO4
rand4,1.0,32,4.0,0.66,FAOSO4,
rand4,1.0,64,4.0,1.09,FAOSO4,
rand4,1.0,128,4.0,1.06,FAOSO4,
rand4,1.0,256,4.0,0.84,FAOSO4,FAOSO4
rand4,1.0,512,4.0,1.05,FAOSO4,
rand4,1.0,1024,4.0,0.67,FAOSO4,
rand4,1.0,2,4.0,4.44,FJS,
rand4,1.0,4,4.0,3.36,FJS,
rand4,1.0,8,4.0,10.41,FJS,
rand4,1.0,16,4.0,5.67,FJS,
rand4,1.0,32,4.0,3.44,FJS,
rand4,1.0,64,4.0,3.75,FJS,
rand4,1.0,128,4.0,3.96,FJS,
rand4,1.0,256,4.0,2.93,FJS,
rand4,1.0,512,4.0,5.37,FJS,
rand4,1.0,1024,4.0,4.21,FJS,
rand4,1.0,2,4.0,7.49,FS,
rand4,1.0,4,4.0,4.54,FS,
rand4,1.0,8,4.0,3.99,FS,
rand4,1.0,16,4.0,2.66,FS,
rand4,1.0,32,4.0,2.05,FS,
rand4,1.0,64,4.0,1.43,FS,
rand4,1.0,128,4.0,2.38,FS,
rand4,1.0,256,4.0,1.58,FS,
rand4,1.0,512,4.0,1.08,FS,
rand4,1.0,1024,4.0,0.84,FS,
rand4,1.0,2,4.0,7.43,FSBNDM,
rand4,1.0,4,4.0,3.67,FSBNDM,
rand4,1.0,8,4.0,2.43,FSBNDM,
rand4,1.0,16,4.0,0.97,FSBNDM,
rand4,1.0,32,4.0,0.61,FSBNDM,
rand4,1.0,64,4.0,1.08,FSBNDM,
rand4,1.0,128,4.0,0.58,FSBNDM,
rand4,1.0,256,4.0,1.04,FSBNDM,
rand4,1.0,512,4.0,1.42,FSBNDM,
rand4,1.0,1024,4.0,1.02,FSBNDM,
rand4,1.0,2,4.0,11.10,HOR,
rand4,1.0,4,4.0,5.51,HOR,
rand4,1.0,8,4.0,4.60,HOR,
rand4,1.0,16,4.0,4.09,HOR,
rand4,1.0,32,4.0,3.57,HOR,
rand4,1.0,64,4.0,3.75,HOR,
rand4,1.0,128,4.0,4.19,HOR,
rand4,1.0,256,4.0,3.46,HOR,
rand4,1.0,512,4.0,3.31,HOR,
rand4,1.0,1024,4.0,4.70,HOR,
rand4,1.0,2,4.0,3.98,KR,
rand4,1.0,4,4.0,2.94,KR,
rand4,1.0,8,4.0,3.62,KR,
rand4,1.0,16,4.0,2.39,KR,
rand4,1.0,32,4.0,3.13,KR,
rand4,1.0,64,4.0,2.07,KR,
rand4,1.0,128,4.0,3.19,KR,
rand4,1.0,256,4.0,2.08,KR,
rand4,1.0,512,4.0,2.58,KR,
rand4,1.0,1024,4.0,2.68,KR,
rand4,1.0,2,4.0,8.46,LBNDM,
rand4,1.0,4,4.0,4.10,LBNDM,
rand4,1.0,8,4.0,3.68,LBNDM,
rand4,1.0,16,4.0,1.56,LBNDM,
rand4,1.0,32,4.0,1.13,LBNDM,
rand4,1.0,64,4.0,0.70,LBNDM,
rand4,1.0,128,4.0,0.88,LBNDM,
rand4,1.0,256,4.0,2.32,LBNDM,
rand4,1.0,512,4.0,14.36,LBNDM,
rand4,1.0,1024,4.0,10.76,LBNDM,
rand4,1.0,2,4.0,7.27,RAITA,
rand4,1.0,4,4.0,4.31,RAITA,
rand4,1.0,8,4.0,4.59,RAITA,
rand4,1.0,16,4.0,2.12,RAITA,
rand4,1.0,32,4.0,3.36,RAITA,
rand4,1.0,64,4.0,3.48,RAITA,
rand4,1.0,128,4.0,3.32,RAITA,
rand4,1.0,256,4.0,3.36,RAITA,
rand4,1.0,512,4.0,3.93,RAITA,
rand4,1.0,1024,4.0,3.11,RAITA,
rand4,1.0,2,4.0,3.51,SBNDMQ2,
rand4,1.0,4,4.0,2.52,SBNDMQ2,
rand4,1.0,8,4.0,2.29,SBNDMQ2,
rand4,1.0,16,4.0,1.33,SBNDMQ2,
rand4,1.0,32,4.0,0.51,SBNDMQ2,SBNDMQ2
rand4,1.0,64,4.0,0.49,SBNDMQ2,SBNDMQ2
rand4,1.0,128,4.0,0.65,SBNDMQ2,
rand4,1.0,256,4.0,0.94,SBNDMQ2,
rand4,1.0,512,4.0,1.06,SBNDMQ2,
rand4,1.0,1024,4.0,0.54,SBNDMQ2,SBNDMQ2
rand4,1.0,2,4.0,2.46,SO,
rand4,1.0,4,4.0,1.63,SO,
rand4,1.0,8,4.0,1.19,SO,
rand4,1.0,16,4.0,1.03,SO,
rand4,1.0,32,4.0,2.21,SO,
rand4,1.0,64,4.0,1.11,SO,
rand4,1.0,128,4.0,1.53,SO,
rand4,1.0,256,4.0,2.58,SO,
rand4,1.0,512,4.0,1.40,SO,
rand4,1.0,1024,4.0,1.76,SO,
rand4,1.0,2,4.0,0.00,SSEF,
rand4,1.0,4,4.0,0.00,SSEF,
rand4,1.0,8,4.0,0.00,SSEF,
rand4,1.0,16,4.0,0.00,SSEF,
rand4,1.0,32,4.0,5.71,SSEF,
rand4,1.0,64,4.0,7.96,SSEF,
rand4,1.0,128,4.0,5.81,SSEF,
rand4,1.0,256,4.0,7.24,SSEF,
rand4,1.0,512,4.0,6.81,SSEF,
rand4,1.0,1024,4.0,8.33,SSEF,
rand4,1.0,2,4.0,310.22,TVSBS,
rand4,1.0,4,4.0,209.53,TVSBS,
rand4,1.0,8,4.0,202.79,TVSBS,
rand4,1.0,16,4.0,98.55,TVSBS,
rand4,1.0,32,4.0,60.67,TVSBS,
rand4,1.0,64,4.0,57.90,TVSBS,
rand4,1.0,128,4.0,81.15,TVSBS,
rand4,1.0,256,4.0,87.14,TVSBS,
rand4,1.0,512,4.0,67.62,TVSBS,
rand4,1.0,1024,4.0,62.54,TVSBS,
rand4,1.0,2,4.0,8.50,TW,
rand4,1.0,4,4.0,5.19,TW,
rand4,1.0,8,4.0,6.53,TW,
rand4,1.0,16,4.0,6.86,TW,
rand4,1.0,32,4.0,7.44,TW,
rand4,1.0,64,4.0,7.90,TW,
rand4,1.0,128,4.0,6.26,TW,
rand4,1.0,256,4.0,7.58,TW,
rand4,1.0,512,4.0,7.08,TW,
rand4,1.0,1024,4.0,6.84,TW,
rand4,5.0,2,4.0,0.00,AOSO2,
rand4,5.0,4,4.0,28.42,AOSO2,
rand4,5.0,8,4.0,10.12,AOSO2,
rand4,5.0,16,4.0,7.04,AOSO2,
rand4,5.0,32,4.0,6.59,AOSO2,
rand4,5.0,64,4.0,7.57,AOSO2,
rand4,5.0,128,4.0,8.41,AOSO2,
rand4,5.0,256,4.0,7.57,AOSO2,
rand4,5.0,512,4.0,8.12,AOSO2,
rand4,5.0,1024,4.0,7.58,AOSO2,
rand4,5.0,2,4.0,44.09,BM,
rand4,5.0,4,4.0,30.12,BM,
rand4,5.0,8,4.0,22.12,BM,
rand4,5.0,16,4.0,18.90,BM,
rand4,5.0,32,4.0,15.13,BM,
rand4,5.0,64,4.0,14.59,BM,
rand4,5.0,128,4.0,12.67,BM,
rand4,5.0,256,4.0,10.62,BM,
rand4,5.0,512,4.0,8.52,BM,
rand4,5.0,1024,4.0,9.61,BM,
rand4,5.0,2,4.0,39.16,BMH-SBNDM,
rand4,5.0,4,4.0,26.81,BMH-SBNDM,
rand4,5.0,8,4.0,17.64,BMH-SBNDM,
rand4,5.0,16,4.0,12.23,BMH-SBNDM,
rand4,5.0,32,4.0,8.41,BMH-SBNDM,
rand4,5.0,64,4.0,8.40,BMH-SBNDM,
rand4,5.0,128,4.0,8.36,BMH-SBNDM,
rand4,5.0,256,4.0,8.14,BMH-SBNDM,
rand4,5.0,512,4.0,8.92,BMH-SBNDM,
rand4,5.0,1024,4.0,7.75,BMH-SBNDM,
rand4,5.0,2,4.0,46.63,BNDM,
rand4,5.0,4,4.0,30.62,BNDM,
rand4,5.0,8,4.0,15.85,BNDM,
rand4,5.0,16,4.0,9.88,BNDM,
rand4,5.0,32,4.0,3.97,BNDM,
rand4,5.0,64,4.0,5.45,BNDM,
rand4,5.0,128,4.0,5.31,BNDM,
rand4,5.0,256,4.0,5.37,BNDM,
rand4,5.0,512,4.0,4.07,BNDM,
rand4,5.0,1024,4.0,5.51,BNDM,
rand4,5.0,2,4.0,16.54,EBOM,
rand4,5.0,4,4.0,12.05,EBOM,
rand4,5.0,8,4.0,12.11,EBOM,
rand4,5.0,16,4.0,8.20,EBOM,
rand4,5.0,32,4.0,5.89,EBOM,
rand4,5.0,64,4.0,4.23,EBOM,
rand4,5.0,128,4.0,3.97,EBOM,
rand4,5.0,256,4.0,2.17,EBOM,EBOM
rand4,5.0,512,4.0,2.42,EBOM,EBOM
rand4,5.0,1024,4.0,2.68,EBOM,EBOM
rand4,5.0,2,4.0,0.00,FAOSO4,
rand4,5.0,4,4.0,0.00,FAOSO4,
rand4,5.0,8,4.0,24.39,FAOSO4,
rand4,5.0,16,4.0,5.22,FAOSO4,FAOSO4
rand4,5.0,32,4.0,3.95,FAOSO4,FAOSO4
rand4,5.0,64,4.0,4.08,FAOSO4,
rand4,5.0,128,4.0,4.35,FAOSO4,
rand4,5.0,256,4.0,4.69,FAOSO4,
rand4,5.0,512,4.0,5.18,FAOSO4,
rand4,5.0,1024,4.0,4.55,FAOSO4,
rand4,5.0,2,4.0,36.68,FJS,
rand4,5.0,4,4.0,31.82,FJS,
rand4,5.0,8,4.0,34.97,FJS,
rand4,5.0,16,4.0,44.35,FJS,
rand4,5.0,32,4.0,21.69,FJS,
rand4,5.0,64,4.0,32.51,FJS,
rand4,5.0,128,4.0,29.92,FJS,
rand4,5.0,256,4.0,37.66,FJS,
rand4,5.0,512,4.0,23.51,FJS,
rand4,5.0,1024,4.0,29.25,FJS,
rand4,5.0,2,4.0,38.96,FS,
rand4,5.0,4,4.0,26.87,FS,
rand4,5.0,8,4.0,20.58,FS,
rand4,5.0,16,4.0,15.42,FS,
rand4,5.0,32,4.0,15.99,FS,
rand4,5.0,64,4.0,12.91,FS,
rand4,5.0,128,4.0,10.94,FS,
rand4,5.0,256,4.0,10.18,FS,
rand4,5.0,512,4.0,8.54,FS,
rand4,5.0,1024,4.0,7.64,FS,
rand4,5.0,2,4.0,33.23,FSBNDM,
rand4,5.0,4,4.0,23.00,FSBNDM,
rand4,5.0,8,4.0,12.21,FSBNDM,
rand4,5.0,16,4.0,6.36,FSBNDM,
rand4,5.0,32,4.0,5.63,FSBNDM,
rand4,5.0,64,4.0,4.81,FSBNDM,
rand4,5.0,128,4.0,5.07,FSBNDM,
rand4,5.0,256,4.0,4.07,FSBNDM,
rand4,5.0,512,4.0,4.15,FSBNDM,
rand4,5.0,1024,4.0,5.28,FSBNDM,
rand4,5.0,2,4.0,50.30,HOR,
rand4,5.0,4,4.0,31.76,HOR,
rand4,5.0,8,4.0,23.57,HOR,
rand4,5.0,16,4.0,21.99,HOR,
rand4,5.0,32,4.0,20.21,HOR,
rand4,5.0,64,4.0,22.22,HOR,
rand4,5.0,128,4.0,21.33,HOR,
rand4,5.0,256,4.0,22.66,HOR,
rand4,5.0,512,4.0,21.88,HOR,
rand4,5.0,1024,4.0,19.94,HOR,
rand4,5.0,2,4.0,25.16,KR,
rand4,5.0,4,4.0,17.26,KR,
rand4,5.0,8,4.0,14.97,KR,
rand4,5.0,16,4.0,13.92,KR,
rand4,5.0,32,4.0,13.61,KR,
rand4,5.0,64,4.0,13.79,KR,
rand4,5.0,128,4.0,14.48,KR,
rand4,5.0,256,4.0,13.49,KR,
rand4,5.0,512,4.0,14.06,KR,
rand4,5.0,1024,4.0,14.15,KR,
rand4,5.0,2,4.0,46.95,LBNDM,
rand4,5.0,4,4.0,28.93,LBNDM,
rand4,5.0,8,4.0,18.21,LBNDM,
rand4,5.0,16,4.0,8.78,LBNDM,
rand4,5.0,32,4.0,6.05,LBNDM,
rand4,5.0,64,4.0,4.59,LBNDM,
rand4,5.0,128,4.0,3.82,LBNDM,LBNDM
rand4,5.0,256,4.0,15.79,LBNDM,
rand4,5.0,512,4.0,72.88,LBNDM,
rand4,5.0,1024,4.0,65.15,LBNDM,
rand4,5.0,2,4.0,37.95,RAITA,
rand4,5.0,4,4.0,25.07,RAITA,
rand4,5.0,8,4.0,20.27,RAITA,
rand4,5.0,16,4.0,18.73,RAITA,
rand4,5.0,32,4.0,19.02,RAITA,
rand4,5.0,64,4.0,19.73,RAITA,
rand4,5.0,128,4.0,18.29,RAITA,
rand4,5.0,256,4.0,19.28,RAITA,
rand4,5.0,512,4.0,19.11,RAITA,
rand4,5.0,1024,4.0,17.92,RAITA,
rand4,5.0,2,4.0,17.17,SBNDMQ2,
rand4,5.0,4,4.0,12.47,SBNDMQ2,
rand4,5.0,8,4.0,10.72,SBNDMQ2,
rand4,5.0,16,4.0,6.79,SBNDMQ2,
rand4,5.0,32,4.0,4.36,SBNDMQ2,
rand4,5.0,64,4.0,4.02,SBNDMQ2,SBNDMQ2
rand4,5.0,128,4.0,4.12,SBNDMQ2,
rand4,5.0,256,4.0,3.93,SBNDMQ2,
rand4,5.0,512,4.0,5.48,SBNDMQ2,
rand4,5.0,1024,4.0,3.97,SBNDMQ2,
rand4,5.0,2,4.0,9.17,SO,SO
rand4,5.0,4,4.0,10.01,SO,SO
rand4,5.0,8,4.0,8.82,SO,SO
rand4,5.0,16,4.0,8.98,SO,
rand4,5.0,32,4.0,11.04,SO,
rand4,5.0,64,4.0,9.84,SO,
rand4,5.0,128,4.0,7.96,SO,
rand4,5.0,256,4.0,9.70,SO,
rand4,5.0,512,4.0,10.48,SO,
rand4,5.0,1024,4.0,8.21,SO,
rand4,5.0,2,4.0,0.00,SSEF,
rand4,5.0,4,4.0,0.00,SSEF,
rand4,5.0,8,4.0,0.00,SSEF,
rand4,5.0,16,4.0,0.00,SSEF,
rand4,5.0,32,4.0,34.27,SSEF,
rand4,5.0,64,4.0,38.37,SSEF,
rand4,5.0,128,4.0,37.71,SSEF,
rand4,5.0,256,4.0,38.03,SSEF,
rand4,5.0,512,4.0,36.28,SSEF,
rand4,5.0,1024,4.0,39.83,SSEF,
rand4,5.0,2,4.0,0.00,TVSBS,
rand4,5.0,4,4.0,1388.39,TVSBS,
rand4,5.0,8,4.0,963.43,TVSBS,
rand4,5.0,16,4.0,710.00,TVSBS,
rand4,5.0,32,4.0,511.39,TVSBS,
rand4,5.0,64,4.0,474.79,TVSBS,
rand4,5.0,128,4.0,497.56,TVSBS,
rand4,5.0,256,4.0,475.03,TVSBS,
rand4,5.0,512,4.0,417.71,TVSBS,
rand4,5.0,1024,4.0,559.04,TVSBS,
rand4,5.0,2,4.0,39.26,TW,
rand4,5.0,4,4.0,36.24,TW,
rand4,5.0,8,4.0,33.13,TW,
rand4,5.0,16,4.0,36.40,TW,
rand4,5.0,32,4.0,36.09,TW,
rand4,5.0,64,4.0,35.98,TW,
rand4,5.0,128,4.0,37.46,TW,
rand4,5.0,256,4.0,35.32,TW,
rand4,5.0,512,4.0,37.66,TW,
rand4,5.0,1024,4.0,40.09,TW,
rand4,10.0,2,4.0,0.00,AOSO2,
rand4,10.0,4,4.0,55.71,AOSO2,
rand4,10.0,8,4.0,19.79,AOSO2,AOSO2
rand4,10.0,16,4.0,15.02,AOSO2,
rand4,10.0,32,4.0,13.42,AOSO2,
rand4,10.0,64,4.0,16.93,AOSO2,
rand4,10.0,128,4.0,15.50,AOSO2,
rand4,10.0,256,4.0,16.49,AOSO2,
rand4,10.0,512,4.0,16.68,AOSO2,
rand4,10.0,1024,4.0,16.28,AOSO2,
rand4,10.0,2,4.0,88.53,BM,
rand4,10.0,4,4.0,64.41,BM,
rand4,10.0,8,4.0,45.11,BM,
rand4,10.0,16,4.0,37.94,BM,
rand4,10.0,32,4.0,34.83,BM,
rand4,10.0,64,4.0,27.14,BM,
rand4,10.0,128,4.0,26.37,BM,
rand4,10.0,256,4.0,21.17,BM,
rand4,10.0,512,4.0,18.81,BM,
rand4,10.0,1024,4.0,18.88,BM,
rand4,10.0,2,4.0,79.93,BMH-SBNDM,
rand4,10.0,4,4.0,55.98,BMH-SBNDM,
rand4,10.0,8,4.0,40.21,BMH-SBNDM,
rand4,10.0,16,4.0,26.11,BMH-SBNDM,
rand4,10.0,32,4.0,18.63,BMH-SBNDM,
rand4,10.0,64,4.0,18.19,BMH-SBNDM,
rand4,10.0,128,4.0,16.78,BMH-SBNDM,
rand4,10.0,256,4.0,17.09,BMH-SBNDM,
rand4,10.0,512,4.0,16.73,BMH-SBNDM,
rand4,10.0,1024,4.0,16.91,BMH-SBNDM,
rand4,10.0,2,4.0,94.24,BNDM,
rand4,10.0,4,4.0,62.41,BNDM,
rand4,10.0,8,4.0,33.31,BNDM,
rand4,10.0,16,4.0,18.73,BNDM,
rand4,10.0,32,4.0,10.06,BNDM,
rand4,10.0,64,4.0,11.41,BNDM,
rand4,10.0,128,4.0,10.88,BNDM,
rand4,10.0,256,4.0,11.55,BNDM,
rand4,10.0,512,4.0,11.42,BNDM,
rand4,10.0,1024,4.0,11.80,BNDM,
rand4,10.0,2,4.0,34.35,EBOM,
rand4,10.0,4,4.0,27.86,EBOM,
rand4,10.0,8,4.0,23.36,EBOM,
rand4,10.0,16,4.0,16.07,EBOM,
rand4,10.0,32,4.0,11.60,EBOM,
rand4,10.0,64,4.0,9.02,EBOM,EBOM
