Category,Text Size [MB],Pattern Length,Alphabet Size,Time [ms],Algorithm,Best Algo
englishTexts,16.0,8,134,23.85,FS,
englishTexts,16.0,16,134,17.76,FS,
englishTexts,16.0,32,134,13.7,FS,
englishTexts,16.0,64,134,10.19,FS,
englishTexts,16.0,128,134,9.62,FS,
englishTexts,16.0,256,134,11.6,FS,
englishTexts,16.0,8,134,13.03,FSBNDM,FSBNDM
englishTexts,16.0,16,134,10.62,FSBNDM,
englishTexts,16.0,32,134,9.16,FSBNDM,FSBNDM
englishTexts,16.0,64,134,8.84,FSBNDM,FSBNDM
englishTexts,16.0,128,134,7.53,FSBNDM,FSBNDM
englishTexts,16.0,256,134,11.16,FSBNDM,
englishTexts,16.0,8,134,31.84,HOR,
englishTexts,16.0,16,134,18.49,HOR,
englishTexts,16.0,32,134,14.26,HOR,
englishTexts,16.0,64,134,13.44,HOR,
englishTexts,16.0,128,134,11.02,HOR,
englishTexts,16.0,256,134,10.48,HOR,
englishTexts,16.0,8,134,31.75,KR,
englishTexts,16.0,16,134,28.22,KR,
englishTexts,16.0,32,134,27.51,KR,
englishTexts,16.0,64,134,30.41,KR,
englishTexts,16.0,128,134,31.28,KR,
englishTexts,16.0,256,134,31.55,KR,
englishTexts,16.0,8,134,28.47,LBNDM,
englishTexts,16.0,16,134,19.21,LBNDM,
englishTexts,16.0,32,134,13.29,LBNDM,
englishTexts,16.0,64,134,10.01,LBNDM,
englishTexts,16.0,128,134,8.82,LBNDM,
englishTexts,16.0,256,134,6.49,LBNDM,LBNDM
englishTexts,16.0,8,134,22.13,RAITA,
englishTexts,16.0,16,134,16.47,RAITA,
englishTexts,16.0,32,134,9.85,RAITA,
englishTexts,16.0,64,134,9.4,RAITA,
englishTexts,16.0,128,134,10.29,RAITA,
englishTexts,16.0,256,134,8.9,RAITA,
englishTexts,16.0,8,134,23.78,SO,
englishTexts,16.0,16,134,22.92,SO,
englishTexts,16.0,32,134,24.05,SO,
englishTexts,16.0,64,134,21.23,SO,
englishTexts,16.0,128,134,22.27,SO,
englishTexts,16.0,256,134,23.14,SO,
englishTexts,16.0,8,134,59.28,TW,
englishTexts,16.0,16,134,53.99,TW,
englishTexts,16.0,32,134,52.08,TW,
englishTexts,16.0,64,134,46.3,TW,
englishTexts,16.0,128,134,40.91,TW,
englishTexts,16.0,256,134,43.0,TW,
englishTexts,32.0,8,155,35.39,AOSO2,
englishTexts,32.0,16,155,33.73,AOSO2,
englishTexts,32.0,32,155,36.39,AOSO2,
englishTexts,32.0,64,155,37.72,AOSO2,
englishTexts,32.0,128,155,36.98,AOSO2,
englishTexts,32.0,256,155,39.96,AOSO2,
englishTexts,32.0,8,155,63.82,BM,
englishTexts,32.0,16,155,41.2,BM,
englishTexts,32.0,32,155,32.0,BM,
englishTexts,32.0,64,155,26.71,BM,
englishTexts,32.0,128,155,22.55,BM,
englishTexts,32.0,256,155,22.44,BM,
englishTexts,32.0,8,155,45.77,BMH-SBNDM,
englishTexts,32.0,16,155,33.12,BMH-SBNDM,
englishTexts,32.0,32,155,25.89,BMH-SBNDM,
englishTexts,32.0,64,155,25.78,BMH-SBNDM,
englishTexts,32.0,128,155,26.17,BMH-SBNDM,
englishTexts,32.0,256,155,25.03,BMH-SBNDM,
englishTexts,32.0,8,155,59.13,BNDM,
englishTexts,32.0,16,155,41.55,BNDM,
englishTexts,32.0,32,155,26.83,BNDM,
englishTexts,32.0,64,155,24.2,BNDM,
englishTexts,32.0,128,155,22.35,BNDM,
englishTexts,32.0,256,155,25.13,BNDM,
englishTexts,32.0,8,155,30.66,FAOSO4,
englishTexts,32.0,16,155,23.84,FAOSO4,
englishTexts,32.0,32,155,26.09,FAOSO4,
englishTexts,32.0,64,155,22.35,FAOSO4,
englishTexts,32.0,128,155,22.66,FAOSO4,
englishTexts,32.0,256,155,22.81,FAOSO4,
englishTexts,32.0,8,155,48.34,FS,
englishTexts,32.0,16,155,32.63,FS,
englishTexts,32.0,32,155,26.7,FS,
englishTexts,32.0,64,155,23.93,FS,
englishTexts,32.0,128,155,20.48,FS,
englishTexts,32.0,256,155,19.84,FS,
englishTexts,32.0,8,155,28.7,FSBNDM,FSBNDM
englishTexts,32.0,16,155,20.55,FSBNDM,FSBNDM
englishTexts,32.0,32,155,18.22,FSBNDM,FSBNDM
englishTexts,32.0,64,155,19.97,FSBNDM,
englishTexts,32.0,128,155,19.75,FSBNDM,
englishTexts,32.0,256,155,18.98,FSBNDM,
englishTexts,32.0,8,155,60.09,HOR,
englishTexts,32.0,16,155,39.2,HOR,
englishTexts,32.0,32,155,31.66,HOR,
englishTexts,32.0,64,155,25.86,HOR,
englishTexts,32.0,128,155,22.65,HOR,
englishTexts,32.0,256,155,21.97,HOR,
englishTexts,32.0,8,155,63.69,KR,
englishTexts,32.0,16,155,61.64,KR,
englishTexts,32.0,32,155,61.6,KR,
englishTexts,32.0,64,155,61.67,KR,
englishTexts,32.0,128,155,59.71,KR,
englishTexts,32.0,256,155,63.1,KR,
englishTexts,32.0,8,155,59.08,LBNDM,
englishTexts,32.0,16,155,38.09,LBNDM,
englishTexts,32.0,32,155,26.81,LBNDM,
englishTexts,32.0,64,155,19.62,LBNDM,LBNDM
englishTexts,32.0,128,155,17.77,LBNDM,LBNDM
englishTexts,32.0,256,155,14.87,LBNDM,LBNDM
englishTexts,32.0,8,155,47.65,RAITA,
englishTexts,32.0,16,155,32.42,RAITA,
englishTexts,32.0,32,155,24.67,RAITA,
englishTexts,32.0,64,155,23.54,RAITA,
englishTexts,32.0,128,155,22.87,RAITA,
englishTexts,32.0,256,155,18.92,RAITA,
englishTexts,32.0,8,155,45.53,SO,
englishTexts,32.0,16,155,48.55,SO,
englishTexts,32.0,32,155,48.49,SO,
englishTexts,32.0,64,155,44.5,SO,
englishTexts,32.0,128,155,44.48,SO,
englishTexts,32.0,256,155,42.95,SO,
englishTexts,32.0,8,155,124.25,TW,
englishTexts,32.0,16,155,118.09,TW,
englishTexts,32.0,32,155,105.02,TW,
englishTexts,32.0,64,155,88.29,TW,
englishTexts,32.0,128,155,84.97,TW,
englishTexts,32.0,256,155,84.97,TW,
englishTexts,64.0,8,178,77.35,AOSO2,
englishTexts,64.0,16,178,72.79,AOSO2,
englishTexts,64.0,32,178,73.06,AOSO2,
englishTexts,64.0,64,178,75.63,AOSO2,
englishTexts,64.0,128,178,75.2,AOSO2,
englishTexts,64.0,256,178,75.03,AOSO2,
englishTexts,64.0,8,178,131.29,BM,
englishTexts,64.0,16,178,83.65,BM,
englishTexts,64.0,32,178,66.91,BM,
englishTexts,64.0,64,178,52.62,BM,
englishTexts,64.0,128,178,47.65,BM,
englishTexts,64.0,256,178,43.34,BM,
englishTexts,64.0,8,178,94.66,BMH-SBNDM,
englishTexts,64.0,16,178,66.21,BMH-SBNDM,
englishTexts,64.0,32,178,52.88,BMH-SBNDM,
englishTexts,64.0,64,178,52.3,BMH-SBNDM,
englishTexts,64.0,128,178,53.96,BMH-SBNDM,
englishTexts,64.0,256,178,52.67,BMH-SBNDM,
englishTexts,64.0,8,178,121.86,BNDM,
englishTexts,64.0,16,178,82.59,BNDM,
englishTexts,64.0,32,178,57.26,BNDM,
englishTexts,64.0,64,178,48.3,BNDM,
englishTexts,64.0,128,178,48.51,BNDM,
englishTexts,64.0,256,178,49.34,BNDM,
englishTexts,64.0,8,178,55.91,FAOSO4,
englishTexts,64.0,16,178,44.5,FAOSO4,
englishTexts,64.0,32,178,46.31,FAOSO4,
englishTexts,64.0,64,178,47.0,FAOSO4,
englishTexts,64.0,128,178,49.45,FAOSO4,
englishTexts,64.0,256,178,45.07,FAOSO4,
englishTexts,64.0,8,178,99.85,FS,
englishTexts,64.0,16,178,68.2,FS,
englishTexts,64.0,32,178,55.88,FS,
englishTexts,64.0,64,178,48.29,FS,
englishTexts,64.0,128,178,40.78,FS,
englishTexts,64.0,256,178,40.25,FS,
englishTexts,64.0,8,178,55.29,FSBNDM,FSBNDM
englishTexts,64.0,16,178,42.51,FSBNDM,FSBNDM
englishTexts,64.0,32,178,39.28,FSBNDM,FSBNDM
englishTexts,64.0,64,178,36.7,FSBNDM,FSBNDM
englishTexts,64.0,128,178,38.92,FSBNDM,
englishTexts,64.0,256,178,35.33,FSBNDM,
englishTexts,64.0,8,178,120.38,HOR,
englishTexts,64.0,16,178,82.4,HOR,
englishTexts,64.0,32,178,63.68,HOR,
englishTexts,64.0,64,178,51.57,HOR,
englishTexts,64.0,128,178,44.03,HOR,
englishTexts,64.0,256,178,44.31,HOR,
englishTexts,64.0,8,178,125.34,KR,
englishTexts,64.0,16,178,124.05,KR,
englishTexts,64.0,32,178,130.13,KR,
englishTexts,64.0,64,178,123.82,KR,
englishTexts,64.0,128,178,128.64,KR,
englishTexts,64.0,256,178,126.05,KR,
englishTexts,64.0,8,178,121.74,LBNDM,
englishTexts,64.0,16,178,79.86,LBNDM,
englishTexts,64.0,32,178,54.44,LBNDM,
englishTexts,64.0,64,178,41.11,LBNDM,
englishTexts,64.0,128,178,33.82,LBNDM,LBNDM
englishTexts,64.0,256,178,31.89,LBNDM,LBNDM
englishTexts,64.0,8,178,102.25,RAITA,
englishTexts,64.0,16,178,70.0,RAITA,
englishTexts,64.0,32,178,54.26,RAITA,
englishTexts,64.0,64,178,50.38,RAITA,
englishTexts,64.0,128,178,41.87,RAITA,
englishTexts,64.0,256,178,40.35,RAITA,
englishTexts,64.0,8,178,103.42,SO,
englishTexts,64.0,16,178,92.48,SO,
englishTexts,64.0,32,178,95.76,SO,
englishTexts,64.0,64,178,86.97,SO,
englishTexts,64.0,128,178,89.68,SO,
englishTexts,64.0,256,178,92.7,SO,
englishTexts,64.0,8,178,250.12,TW,
englishTexts,64.0,16,178,234.23,TW,
englishTexts,64.0,32,178,213.55,TW,
englishTexts,64.0,64,178,173.59,TW,
englishTexts,64.0,128,178,173.78,TW,
englishTexts,64.0,256,178,166.01,TW,
englishTexts,128.0,8,218,149.04,AOSO2,
englishTexts,128.0,16,218,149.96,AOSO2,
englishTexts,128.0,32,218,148.78,AOSO2,
englishTexts,128.0,64,218,149.27,AOSO2,
englishTexts,128.0,128,218,151.16,AOSO2,
englishTexts,128.0,256,218,149.64,AOSO2,
englishTexts,128.0,8,218,258.06,BM,
englishTexts,128.0,16,218,177.07,BM,
englishTexts,128.0,32,218,133.13,BM,
englishTexts,128.0,64,218,113.45,BM,
englishTexts,128.0,128,218,100.12,BM,
englishTexts,128.0,256,218,90.92,BM,
englishTexts,128.0,8,218,190.89,BMH-SBNDM,
englishTexts,128.0,16,218,136.84,BMH-SBNDM,
englishTexts,128.0,32,218,109.36,BMH-SBNDM,
englishTexts,128.0,64,218,106.57,BMH-SBNDM,
englishTexts,128.0,128,218,106.6,BMH-SBNDM,
englishTexts,128.0,256,218,107.13,BMH-SBNDM,
englishTexts,128.0,8,218,241.07,BNDM,
englishTexts,128.0,16,218,166.16,BNDM,
englishTexts,128.0,32,218,110.63,BNDM,
englishTexts,128.0,64,218,98.32,BNDM,
englishTexts,128.0,128,218,98.16,BNDM,
englishTexts,128.0,256,218,98.62,BNDM,
englishTexts,128.0,8,218,121.15,FAOSO4,
englishTexts,128.0,16,218,91.87,FAOSO4,
englishTexts,128.0,32,218,94.19,FAOSO4,
englishTexts,128.0,64,218,95.06,FAOSO4,
englishTexts,128.0,128,218,96.74,FAOSO4,
englishTexts,128.0,256,218,97.2,FAOSO4,
englishTexts,128.0,8,218,193.05,FS,
englishTexts,128.0,16,218,140.77,FS,
englishTexts,128.0,32,218,112.47,FS,
englishTexts,128.0,64,218,93.75,FS,
englishTexts,128.0,128,218,87.83,FS,
englishTexts,128.0,256,218,81.68,FS,
englishTexts,128.0,8,218,105.16,FSBNDM,FSBNDM
englishTexts,128.0,16,218,90.61,FSBNDM,FSBNDM
englishTexts,128.0,32,218,77.37,FSBNDM,FSBNDM
englishTexts,128.0,64,218,76.02,FSBNDM,FSBNDM
englishTexts,128.0,128,218,74.96,FSBNDM,
englishTexts,128.0,256,218,77.07,FSBNDM,
englishTexts,128.0,8,218,242.48,HOR,
englishTexts,128.0,16,218,160.54,HOR,
englishTexts,128.0,32,218,123.95,HOR,
englishTexts,128.0,64,218,104.26,HOR,
englishTexts,128.0,128,218,94.07,HOR,
englishTexts,128.0,256,218,88.98,HOR,
englishTexts,128.0,8,218,252.09,KR,
englishTexts,128.0,16,218,249.49,KR,
englishTexts,128.0,32,218,247.43,KR,
englishTexts,128.0,64,218,250.29,KR,
englishTexts,128.0,128,218,251.24,KR,
englishTexts,128.0,256,218,256.84,KR,
englishTexts,128.0,8,218,244.13,LBNDM,
englishTexts,128.0,16,218,162.26,LBNDM,
englishTexts,128.0,32,218,104.44,LBNDM,
englishTexts,128.0,64,218,82.58,LBNDM,
englishTexts,128.0,128,218,71.27,LBNDM,LBNDM
englishTexts,128.0,256,218,67.26,LBNDM,LBNDM
englishTexts,128.0,8,218,195.49,RAITA,
englishTexts,128.0,16,218,140.08,RAITA,
englishTexts,128.0,32,218,110.45,RAITA,
englishTexts,128.0,64,218,96.48,RAITA,
englishTexts,128.0,128,218,89.1,RAITA,
englishTexts,128.0,256,218,83.12,RAITA,
englishTexts,128.0,8,218,193.5,SO,
englishTexts,128.0,16,218,192.19,SO,
englishTexts,128.0,32,218,191.83,SO,
englishTexts,128.0,64,218,182.05,SO,
englishTexts,128.0,128,218,184.49,SO,
englishTexts,128.0,256,218,181.05,SO,
englishTexts,128.0,8,218,484.56,TW,
englishTexts,128.0,16,218,479.28,TW,
englishTexts,128.0,32,218,403.86,TW,
englishTexts,128.0,64,218,353.45,TW,
englishTexts,128.0,128,218,342.01,TW,
englishTexts,128.0,256,218,336.96,TW,
